,STORE_NAME,DATE,DATETIME,CATEGORY,REVIEW_RAW
192,R&J - Italian Lounge & Restaurant,02/2017,7/02/2017 13:40,Âu,"Bản Giao Hưởng Hải Sản Phong Vị Ý
Thỏa mãn vị giác với thực đơn phong phú bao gồm các món hải sản tươi mới với hương vị đặc trưng được chế biến tinh tế từ nước Ý.
Giá từ 238,000++/món
Nhiều món hấp dẫn và tuyệt vời: 
Hàu nhập khẩu, ghẹ xanh, tôm càng chần và tôm hùm Nha Trang bày trên đá, Cua Alaska, trứng cá tầm, cà chua và xa lách thì là, Súp tôm tít, tôm scampi, ghẹ cay dùng kèm bánh mì tỏi, Mỳ Ý tôm mũ ni, cá bóng mú, tỏi nấu dầu và cà chua bi, Cơm Ý với tôm hùm Boston, cà chua sấy và măng tây, Tôm nướng bơ tỏi với rau thì là và bó xôi, Hải sản hầm kiểu Ý: cua, tôm càng, tôm hùm và nghêu nấu xốt cà chua... 

‪#WMCGroup_Promotions‬, #windsor, #restaurant, #rjitalian, #thereverie
Xem thêm"
193,R&J - Italian Lounge & Restaurant,04/2018,24/04/2018 10:27,Âu,"Món Ý-Chất lượng Ý 👍
Nhà hàng nằm ở tầng 6 của khách sạn Reverie nên view siêu đẹp nhé các bạn. Mình đi buổi tối nhưng không đông khách lắm, rất thích hợp cho những bạn ưa thích sự yên tĩnh và sang trọng. Mình gọi menu buffet gần 1 triệu thì gồm những món này và có thể ăn thoải mái hải sản gồm cua hoàng đế, tôm, ... rất to, tươi và ngon nhé. Nhưng chắc mình không hợp khẩu vị nên thấy có vài món hơi khó ăn. Đặc biệt nên thử là các món tráng miệng như bánh ngọt vì thật sự ngon. Nhân viên phục vụ rất lịch sự và chuyên nghiệp, các bạn chỉ cần lấy thức ăn sẽ có nhân viên làm nóng và đưa đến bàn cho bạn. Giá hơi chát nhưng rất đáng để thử. Chúc các bạn có 1 bữa ăn ngon miệng.
Xem thêm"
194,Parkview Buffet - New World Saigon Hotel,05/2016,16/05/2016 10:06,Âu,"Parkview Buffet - New World Saigon Hotel
Mình đi ăn hội nghị nhiều rồi, nhưng sang trọng và cung cách phục vụ ổn nhất là Nikko và New world park view này, ăn khá thoải mái các loại hải sản tôm hùm và sashimi, khá tươi và ngon, các loại cheese và sauce đa dạng, tôm hơi nhỏ nhưng chắc và ngọt. Quầy dessert khá phong phú và ngon. Thức ăn nhiều, thoải mái cho cả khách hội nghị và khách bên ngôài"
195,Parkview Buffet - New World Saigon Hotel,01/2018,7/01/2018 23:51,Âu,"Buffet New Worl Hotel.
Mình và bạn có dùng bữa tối tại ParkView tại New Work Hotel. 
Không gian khá yên tĩnh vì lúc mình đi cũng không đông khách lắm, sang trọng, nhiều view đẹp sống ảo được và các nhà hàng sang trọng như này thì việc set up chén dĩa rất đàng hoàng và đúng quy trình ^^
•Đồ ăn đa dạng, khá ngon. Nhưng hải sản không tươi lắm với cả mình cũng không thích hải sản lắm nên ăn các món khác nhiều hơn.
•Nhân viên cũng ok mà mình ngại cái là đang ăn cứ nhìn mình làm hơi ngại.
•Giá mình đi là khoảng 1tr2 - 1tr3/ người cho bữa tối.
Xem thêm"
196,Parkview Buffet - New World Saigon Hotel,04/2022,4/04/2022 10:10,Âu,"Đón lễ lớn tháng 4 với loạt chương trình ưu đãi hấp dẫn từ khách sạn New World Sài Gòn
Tiệc Buffet hải sản vào các ngày lễ đặc biệt tại nhà hàng Parkview Café

Những bữa tiệc buffet tại New World Sài Gòn vào những ngày lễ quan trọng đã trở thành một thói quen của các thực khách yêu thích không gian sang trọng và tinh tế của nhà hàng Parkview Café.

Tháng 4 này, với hàng loạt những ngày lễ quan trọng, khách sạn New World Sài Gòn mang đến bữa tiệc buffet hải sản tại nhà hàng Parkview Café, với sự lựa chọn tuyệt hảo các món ăn được chế biến từ nguyên liệu của các vùng nuôi trồng thuỷ hải sản tại*** Tôm hùm, bào ngư, sò điệp, hàu, cua... Ngoài ra, đùi cừu nấu chậm và các món lẩu cũng là điểm nhấn không nên bỏ qua.

● Buffet tối ngày giỗ Tổ***

Thời gian: 10/04/2022 | 06:00 p.m. – 10:00 p.m.

Giá:

- Gói Buffet cao cấp: VND 1.488.000++/khách (gồm rượu vang, bia, nước ngọt, trà và cà phê).

- Gói Buffet cơ bản: VND 1.188.000++/khách (gồm nước ngọt, trà và cà phê).


● Buffet trưa ngày lễ Phục sinh:

Thời gian: 17/04/2022 | 11:30 a.m. to 02:30 p.m.

Giá:

- Gói Buffet cao cấp: VND 1.488.000++/khách (gồm rượu vang, bia, nước ngọt, trà và cà phê).

- Gói Buffet cơ bản: VND 1.188.000++/khách (gồm nước ngọt, trà và cà phê).

- Đặc biệt, tận hưởng ngay ưu đãi 30% khi quý khách đặt bàn và đặt cọc đến hết ngày 14/04/2022.

Ngoài ra, thực khách có thể đến nhà hàng Parkview Café vào mỗi tối thứ sáu, thứ bảy để thưởng thức tiệc Buffet hải sản với giá chỉ từ VND 1.488.000++/khách. 

Đặt bàn trước thứ năm hàng tuần để nhận ngay ưu đãi giảm giá 20%.

Thông tin liên hệ:

New World Saigon Hotel, 76*** Quận 1, TP.***
Nhà hàng & Dịch vụ ăn uống:

Hotline: +84 914 391 171

Email: trinh.nguyen@newworldhotels.com
Xem thêm"
197,Parkview Buffet - New World Saigon Hotel,02/2015,13/02/2015 23:43,Âu,"Buffet New World
Nhân dịp tất niên sếp dẫn công ty đi ăn buffet. Không gian sang trọng, nhân viên phục vụ nhiệt tình. Về thức ăn mình thấy cũng bình thường. Món ăn làm sẵn ít, chủ yếu là ăn hải sản đặc biệt là tôm hùm. Nhưng mình thấy tôm hùm ăn cũng được thôi chứ không tươi lắm. Tính ra mình chỉ thấy panna cotta là ăn ngon. Còn kem thì quá ngọt và dở. So với giá tiền thì mình thấy không đáng lắm."
198,Parkview Buffet - New World Saigon Hotel,07/2014,3/07/2014 10:03,Âu,"Họp mặt gia đình
Lần đầu tiên đi ăn một nơi sang chảnh như vậy. Chỉ có đi với gia đình thì mới đến những chỗ này. Ăn buổi tối nên nhà mình đặt trước khoảng 3 tiếng.Không gian sang trọng,nhân viên tạm ổn. Ăn thoải mái,no ngập mặt. Hải sản không tươi cho lắm có điều shusi hết nhanh,đầu bếp làm mệt nghỉ. Thích kem ở đây, mình ăn quá trời luôn."
199,Parkview Buffet - New World Saigon Hotel,11/2014,3/11/2014 16:13,Âu,"Không gian khỏi phải chê. Đúng 5 sao có khác!
Có dịp đi ăn với mấy bà chị mình ở đây, đi 4 người. đầu tiên về không gian thì khỏi nói nhỉ. Đúng là 5 sao có khác, rất sang trọng, đội ngũ nhân viên rất chuyên nghiệp và phục vụ nhanh + chu đáo. Toạ lạc ngay trung tâm quận 1, thật tiện lợi . Về đồ ăn ở đây mình thấy rất đa dạng, gồm ẩm thức Á+Âu nên nhiều sự lựa chọn. Hải sản khá phong phú như tồm hùm, tôm , các loại sò ốc... chế biến ngon . còn các món khác cũng vậy, riêng món bò mình thấy chưa dc ngon lắm, thịt bị dai và hơi thâm. , sushi và sashimi cũng gọi là được thôi. Nếu so với một vài Buffet mình đã trải nghiệm thì ở đây đồ ăn chưa phải là quá suất sắc, còn không gian thì quá tuyệt đi. Bánh ngọt nhiều loại ngon, các loại trái cây tráng miệng tươi nhưng hầu như là trái cây bình thường như dưa hấu, nhãn, thơm, thanh , xoài...
Xem thêm"
200,Parkview Buffet - New World Saigon Hotel,08/2016,16/08/2016 19:26,Âu,"TÔM HÙM KÉM CHẤT LƯỢNG, thật là thất vọng với đẳng cấp 5 sao
TÔM HÙM KÉM CHẤT LƯỢNG, thật là thất vọng với đẳng cấp 5 sao
Mình đi tối thứ 7 tuần rồi cùng với gia đình
Ở đây đúng là View quá đẹp, cách trang trí bắt mắt hơn so với hệ thống khác, món ăn ngọt ok đủ các loại, hải sản được ăn rất nhiều và nhiều mặt hàng rất chất lượng , tất cả các món thì ok nhưng một món ngon nhất và đặc sản nhất là tôm hùm thì quá dỡ tệ:
Lấy lần thứ nhất: thịt không được chắc, có rau cau trên đầu ( thôi nghĩ cũng kệ, đi vào lấy con nữa)
Lần thứ hai: Thì con tôm mềm mềm ở thân mình, và có vị khai ở giữa phần cổ và phần đầu,
Có lẽ đây là lần cuối cùng bên mình ăn, có thể chuyển qua nơi khác ok hơn, vì thực tế nghe tôm hùm thì mình vào ăn nhưng lại không được ngon,
Xem thêm"
201,Parkview Buffet - New World Saigon Hotel,02/2015,12/02/2015 13:18,Âu,"Món ăn ở đây thật tuyệt
Chưa bao giờ ăn buffet ở đâu ngon như ở đây! 
Thức ăn đa dạng,phong phú,hợp khẩu vị
Cách trang trí và không gian thì khỏi chê rồi!
Sashimi và cá hồi ngon nè,nhiều loại hải sản và đồ nướng nữa
Thích nhất là panna cotta,ngon cực!"
202,Parkview Buffet - New World Saigon Hotel,11/2014,14/11/2014 15:55,Âu,"Buffet 5 sao
Phục đơn phong phú với nhiều loại hải sản, ham và cheese; những món khác không ấn tượng cho lắm. Về hải sản, sau khi chọn nguyên liệu, đầu bếp sẽ chế biến theo yêu cầu của bạn (nướng, hấp, đút lò...). Khu tráng miệng không đa dạng và ngon bằng buffet ở Caravelle hay Lotte Legend. Nhà hàng chỉ có tôm hùm vào các ngày 2-4-6 và cuối tuần, mình đi vào thứ 5 nên không được thưởng thức tôm hùm ở đây. Không gian rộng rãi, thoáng đãng, nhân viên phục vụ tận tình, nói chung là đúng theo tiêu chuẩn 5 sao. Vì chị mình có thể của New World, được giảm giá tại các nhà hàng trong khách sạn nên nếu có dịp sẽ quay lại."
203,Parkview Buffet - New World Saigon Hotel,03/2016,20/03/2016 0:06,Âu,"Parkview Buffet - New World Saigon Hotel
Quá sang. Quá Ngon. Quá tuyệt vời. Thật không thể tin được!!!!!!!

Ăn buffet chỗ sang trọng có khác. thực khách ăn uống lựa món rất nhã nhặn. không chen lấn. đi lại chậm rãi từ tốn. lấy món ăn cũng vừa phãi nữa. không lấy nhiều rồi bỏ phí. có điều giá hơi cao. hôm đó đi với đồng nghiệp cũa mẹ tầm cung mấy chục người nhưng lúc tính tiền có lén hỏi nghe nói là khoang 1 triệu hic :( free nc ngọt nc suối thoi còn nc cam thì tính tiền riêng :( hơi ko vui vụ này. được cái kh6ong gian sang trọng tuyệt vời do nằm trong khuôn viên hotel 5 sao kekeke. .. bạn nào ăn xong còn time rạnh đi lòng vòng tham quan cho tiu thì sẵn pose ảnh lun ^^ Mình thì ngại ngại nên ko chụp j hết
Xem thêm"
204,Parkview Buffet - New World Saigon Hotel,11/2015,1/11/2015 0:52,Âu,"Buffet chất lượng
Mình ăn buffet ở đây được 2 lần. 1 lần cách đây khá lâu. Ko ấn tượng cho lắm :)). Nay halloween ghé ăn thì thấy rất chất lượng.
Các món nóng nêm nếm ngon, hải sản thì tôm hàu ghẹ các loại bao la,...
Dessert thì có kem ( 8 vị nhưng mình thấy ăn dc có 2 mùi, còn lại ngọt quá) bánh ko đc phong phú, lúc mới vô nhìn cũng dc dc mà lúc mình ăn món chính xong đi lấy tráng miệng thì còn toàn bánh cupcake- bông lan-bánh kem...
View hay không gian thì khỏi bàn. Thoáng đãng đẹp đẽ, có điều đèn đóm hơi tối, lúc sau gần về thấy có chỉnh sáng lên.
Nhân viên thì 5 sao đương nhiên tác phong chu đáo ân cần rồi. tuy nhiên do hum nay đông nên chăm sóc khách ko dc tốt cho lắm, hết nc ko ai thèm rót, xin khăn giấy hay nc rửa tay cũng vất vả lắm mới gọi đựơc nhân viên. Thậm chí có 1 chị nhân viên đứng cạnh mình, mình nói mà hok pik sao lại đi lun @@' Thực sự mình nghĩ nhà hàng 5 sao thì nên dự trù việc khách đông trong ngày lễ hoặc những dịp đặc biệt mà thuê thêm nv phục vụ ngoài giờ. Để khách có cái kẹp càng mà cũng phải chạy đi kiếm nv mượn .Mượn thì bảo khách đông ko đủ, phải chờ @@ 
Giá hiện nay là 860++, chỉ gồm nc lọc , trà, cà phê
Xem thêm"
205,Parkview Buffet - New World Saigon Hotel,09/2014,13/09/2014 14:38,Âu,"Buffet ngon nhất trong số những lần từng ăn
Buffet trưa ở Park View mình ăn khá nhiều lần nhưng chưa lần nào thấy ngon như lần này. 1 phần cũng có lẽ là do mình xuống sớm do meeting kết thúc sớm.
Mình thích soup cua nhưng măng tây hơi già và xác, nêm nếm ngon. Hôm nay có thêm pasta và mì hoành thánh. order pasta với sốt kem nấm và mì hoành thánh xá xíu ăn tuyệt vời.
Sushi ngon. Hải sản ko ngon như mọi lần, tôm hơi bở ko dai, nghêu để nguội khá tanh.
Tuy vậy tráng miệng thị tuyệt vời, bánh ngọt, kem và panna cotta siêu ngon <3
Nói chung đã có 1 bữa trưa rất là thỏa mãn :))"
206,Parkview Buffet - New World Saigon Hotel,09/2014,11/09/2014 16:50,Âu,"Buffet món Malaysia hoàn toàn mới lạ ^.^
Được dịp mình và chị đồng nghiệp đi dự hội nghị ở đây nên có cơ hội dùng buffet Malaysia 
Lúc đầu mình cũng ngờ ngợ rằng không ăn được, vì cũng có lần mình dùng thử món Malaysia ở hội chợ thì khá cay, mình lại không ăn được cay nhiều, nhưng cuối cùng vẫn quyết định thử để biết thêm về ẩm thực của những nước khác
Không gian Parkview tại New World thì chẳng cần phải bàn cãi nhiều, quá đẹp và quá sang trọng
Không gian buffet được bày trí khá tinh tế, từ những gia vị quen thuộc làm nên điểm nhấn cho món Malay cho đến những vật dụng làm ra những loại gia vị đó (như cối và chày bằng đá)
Cách sắp xếp quầy đồ ngọt, tráng miệng, hải sản và những món ăn được chế biến tại quầy rất rõ ràng và dễ tìm kiếm. Điều này mình rất hoan nghênh vì những quầy buffet tại các nhà hàng khác bố trí khá lung tung, mình phải loay hoay hoặc đi chừng 2 vòng mới ""định vị"" được quầy thức ăn mình cần lấy ^^
Xét về món ăn, những món Malay tưởng chừng như không hợp khẩu vị người Việt nhưng lại được nêm nếm khá vừa miệng, độc đáo nhất vẫn là nước chấm và gia vị. Mình thích món cà ri gà, không ngọt như cà ri Việt Nam mình nhưng thịt gà mềm, thơm và nước cà ri ngọt, thanh, óng ánh sắc vàng từ nguyên liệu tự nhiên. Hải sản đảm bảo tươi sống và nhân viên fill đầy liên tục, không để tình trạng bị thiếu thức ăn trong thời gian dài
Mình thích nhất quầy đồ ngọt, ấn tượng với kem và trà Malay. Trà Malay là loại trà đặc trưng nhất của người Malay, có vị thanh, đắng nhẹ của lá trà tươi cùng sữa beo béo thơm ngon cực kì. Nước hoa hồng cũng lạ nhưng mình không thích lắm. Kem ngon và có nước sốt hay topping để mình thêm vào tùy sở thích
Chị bạn mình rất thích món súp Miso tại đây, và nhân viên bếp giải thích tận tình cách chế biến, dùng loại thực phẩm gì cho tươi ngon nhất. Mình đánh giá cao về sự tận tình này
Có lẽ trải nghiệm một khía cạnh ẩm thực mới hoàn toàn là một việc đúng đắn :"")
Xem thêm"
207,Parkview Buffet - New World Saigon Hotel,12/2019,1/12/2019 21:35,Âu,"Món ăn ta
Thất vọng cho buffet 5 sao.Không phong phú từ hải sản cho đến món nóng và tráng miệng. Hải sản toàn luộc sẵn muon an nóng thì luộc lại hoặc nướng lại chỉ có vài loại ,tom hùm 1con cỡ dưới 200g(được cái lấy thoai mái),nghêu,tôm sú, tom càng, bach tuột, 1loai ốc và hào với bên quay nóng có cua rang me,khong có cua sống ,hai sản chỉ có vậy thôi hết. Món nong cung không nhiều. Phục vụ không chuyen nghiep.Noi chung quá thất vọng cho buffet 5 sao và sẽ không quay trở lại"
